# POS	ID	PosScore	NegScore
v	434374	0.125	0.0
v	434919	0.125	0.0
v	435103	0.125	0.25
v	435294	0.125	0.25
v	435481	0.125	0.125
v	435688	0.0	0.0
v	435853	0.0	0.0
v	436093	0.0	0.5
v	436185	0.0	0.25
v	436304	0.125	0.125
v	436404	0.0	0.5
v	436668	0.0	0.0
v	436879	0.25	0.125
v	437125	0.125	0.125
v	437322	0.125	0.125
v	437449	0.375	0.0
v	437732	0.25	0.0
v	437976	0.125	0.0
v	438178	0.0	0.0
v	438495	0.0	0.0
v	438752	0.0	0.0
v	438954	0.125	0.125
v	439087	0.125	0.25
v	439199	0.0	0.0
v	439343	0.0	0.0
v	439698	0.0	0.0
v	439849	0.0	0.0
v	439958	0.0	0.125
v	440286	0.125	0.125
v	440580	0.125	0.125
v	440786	0.125	0.25
v	441007	0.0	0.25
v	441212	0.25	0.0
v	441445	0.25	0.5
v	441881	0.25	0.25
v	442063	0.25	0.0
v	442267	0.25	0.125
v	442669	0.0	0.0
v	442847	0.0	0.25
v	443000	0.125	0.375
v	443116	0.0	0.375
v	443384	0.25	0.375
v	443670	0.0	0.0
v	443984	0.0	0.0
v	444309	0.125	0.125
v	444629	0.125	0.125
v	444975	0.125	0.25
v	445169	0.0	0.0
v	445467	0.125	0.125
v	445711	0.0	0.25
v	445940	0.0	0.0
v	446329	0.125	0.125
v	446514	0.0	0.0
v	446695	0.0	0.0
v	446885	0.0	0.0
v	447158	0.375	0.0
v	447309	0.125	0.125
v	447654	0.0	0.25
v	447771	0.125	0.25
v	447950	0.125	0.25
v	448110	0.0	0.0
v	448290	0.625	0.0
v	448440	0.25	0.5
v	448680	0.375	0.125
v	448864	0.125	0.0
v	449011	0.125	0.0
v	449153	0.0	0.0
v	449295	0.125	0.0
v	449426	0.0	0.0
v	449567	0.25	0.0
v	449692	0.25	0.375
v	450168	0.0	0.0
v	450303	0.125	0.0
v	450565	0.0	0.0
v	450691	0.0	0.0
v	450863	0.125	0.125
v	450997	0.125	0.0
v	451153	0.125	0.0
v	451279	0.125	0.0
v	451461	0.125	0.0
v	451648	0.0	0.0
v	451838	0.375	0.125
v	452098	0.125	0.25
v	452220	0.25	0.0
v	452394	0.0	0.0
v	452512	0.5	0.0
v	453294	0.25	0.125
v	453424	0.25	0.0
v	453554	0.125	0.0
v	453680	0.125	0.0
v	453803	0.125	0.125
v	454018	0.0	0.125
v	454135	0.375	0.125
v	454251	0.125	0.0
v	454475	0.0	0.25
v	454651	0.125	0.125
v	454868	0.0	0.0
v	455079	0.125	0.0
v	455212	0.125	0.0
v	455368	0.0	0.0
v	455529	0.125	0.125
v	455750	0.125	0.125
v	455919	0.375	0.0
v	456151	0.125	0.25
v	456357	0.125	0.0
v	456596	0.125	0.0
v	456740	0.125	0.125
v	456937	0.375	0.0
v	457100	0.125	0.0
v	457327	0.0	0.125
v	457569	0.0	0.5
v	457770	0.5	0.0
v	457998	0.125	0.125
v	458276	0.125	0.125
v	458471	0.0	0.25
v	458754	0.0	0.0
v	459114	0.0	0.0
v	459296	0.25	0.125
v	459498	0.125	0.0
v	459776	0.0	0.25
v	460132	0.0	0.25
v	460357	0.0	0.5
v	460555	0.125	0.125
v	460759	0.125	0.125
v	460900	0.125	0.125
v	461057	0.125	0.0
v	461234	0.0	0.125
v	461354	0.375	0.25
v	461493	0.375	0.125
v	461956	0.0	0.125
v	462092	0.125	0.25
v	462689	0.125	0.0
v	462894	0.125	0.25
v	463007	0.125	0.375
v	463234	0.125	0.25
v	463469	0.0	0.0
v	463633	0.125	0.0
v	463778	0.25	0.125
v	464006	0.25	0.125
v	464173	0.125	0.25
v	464321	0.125	0.0
v	464687	0.125	0.0
v	464828	0.0	0.0
v	464996	0.0	0.0
v	465145	0.0	0.0
v	465291	0.25	0.0
v	465461	0.125	0.0
v	465634	0.25	0.0
v	465762	0.0	0.0
v	466053	0.25	0.0
v	466327	0.0	0.25
v	466484	0.25	0.0
v	466651	0.25	0.125
v	467015	0.125	0.0
v	467151	0.125	0.125
v	467346	0.0	0.0
v	467451	0.125	0.0
v	467717	0.125	0.0
v	468116	0.0	0.0
v	468236	0.125	0.0
v	468583	0.125	0.25
v	468791	0.0	0.0
v	469030	0.125	0.0
v	469187	0.125	0.0
v	469382	0.0	0.5
v	469637	0.25	0.0
v	469794	0.125	0.25
v	469904	0.0	0.0
v	470084	0.25	0.25
v	470386	0.125	0.125
v	470701	0.125	0.25
v	471058	0.0	0.125
v	471196	0.125	0.0
v	471423	0.125	0.0
v	471576	0.0	0.0
v	471711	0.0	0.0
v	472230	0.125	0.0
v	472426	0.125	0.375
v	472532	0.125	0.125
v	472671	0.125	0.0
v	472871	0.0	0.0
v	473003	0.375	0.0
v	473322	0.125	0.25
v	473572	0.375	0.0
v	473799	1.0	0.0
v	474017	1.0	0.0
v	474308	0.125	0.25
v	474492	0.75	0.0
v	474762	0.25	0.0
v	474994	0.125	0.125
v	475183	0.0	0.125
v	475647	0.25	0.5
v	475819	0.375	0.0
v	476133	0.375	0.125
v	476313	0.125	0.125
v	476538	0.125	0.0
v	476744	0.125	0.125
v	476965	0.0	0.0
v	477107	0.25	0.25
v	477247	0.0	0.0
v	477382	0.125	0.0
v	477528	0.125	0.0
v	477665	0.0	0.0
v	477828	0.0	0.0
v	477941	0.25	0.375
v	478217	0.125	0.25
v	478488	0.0	0.25
v	478682	0.0	0.375
v	478830	0.125	0.0
v	479060	0.0	0.25
v	479176	0.125	0.25
v	479391	0.0	0.0
v	479598	0.125	0.125
v	479817	0.25	0.125
v	479932	0.25	0.0
v	480221	0.125	0.0
v	480396	0.125	0.25
v	480569	0.25	0.125
v	480751	0.0	0.0
v	480969	0.0	0.0
v	481391	0.0	0.0
v	481555	0.125	0.0
v	481739	0.0	0.25
v	481941	0.125	0.25
v	482180	0.375	0.0
v	482473	0.375	0.0
v	482749	0.25	0.0
v	482893	0.125	0.125
v	483181	0.25	0.0
v	483466	0.375	0.0
v	483656	0.0	0.0
v	483801	0.125	0.0
v	484166	0.125	0.0
v	484712	0.0	0.0
v	484892	0.125	0.0
v	485147	0.125	0.0
v	485274	0.375	0.0
v	485435	0.375	0.0
v	485609	0.125	0.0
v	485891	0.125	0.0
v	486018	0.375	0.125
v	486557	0.125	0.125
v	486703	0.0	0.25
v	486850	0.0	0.125
v	486998	0.25	0.25
v	487182	0.0	0.25
v	487350	0.125	0.25
v	487554	0.125	0.0
v	487748	0.0	0.375
v	488175	0.0	0.0
v	488301	0.125	0.25
v	488430	0.125	0.375
v	488617	0.0	0.125
v	488770	0.125	0.25
v	489029	0.125	0.0
v	489145	0.125	0.125
v	489299	0.375	0.125
v	489496	0.375	0.0
v	489699	0.125	0.0
v	489837	0.125	0.0
v	490285	0.125	0.0
v	490428	0.0	0.0
v	490586	0.0	0.0
v	490722	0.0	0.0
v	490968	0.125	0.125
v	491313	0.0	0.0
v	491456	0.125	0.0
v	491551	0.125	0.0
v	491689	0.0	0.0
v	491910	0.0	0.0
v	492095	0.0	0.0
v	492225	0.125	0.25
v	492310	0.125	0.25
v	492410	0.25	0.25
v	492706	0.125	0.25
v	493052	0.25	0.625
v	493259	0.5	0.125
v	493517	0.0	0.5
v	493703	0.125	0.5
v	493929	0.0	0.125
v	494103	0.0	0.125
v	494269	0.0	0.0
v	494613	0.0	0.0
v	494880	0.125	0.125
v	495038	0.0	0.25
v	495336	0.25	0.0
v	495505	0.125	0.375
v	495636	0.125	0.0
v	495808	0.0	0.0
v	495998	0.0	0.0
v	496266	0.125	0.0
v	496489	0.0	0.25
v	496673	0.125	0.0
v	496770	0.25	0.0
v	496956	0.125	0.125
v	497061	0.0	0.0
v	497219	0.125	0.0
v	497391	0.125	0.0
v	497555	0.25	0.0
v	497705	0.375	0.0
v	498016	0.125	0.125
v	498163	0.0	0.125
v	498299	0.125	0.125
v	498530	0.0	0.0
v	498662	0.125	0.0
v	498836	0.0	0.0
v	498988	0.0	0.0
v	499162	0.0	0.0
v	499304	0.0	0.125
v	499422	0.0	0.0
v	499512	0.125	0.0
v	499642	0.125	0.125
v	499812	0.125	0.125
v	500055	0.125	0.125
v	500356	0.0	0.0
v	500638	0.0	0.0
v	500834	0.25	0.125
v	501048	0.0	0.0
v	501159	0.0	0.0
v	501288	0.5	0.0
v	501534	0.0	0.0
v	501718	0.0	0.0
v	501896	0.125	0.25
v	502085	0.125	0.375
v	502332	0.0	0.0
v	502478	0.25	0.0
v	502623	0.125	0.0
v	502757	0.375	0.0
v	503058	0.0	0.0
v	503164	0.25	0.0
v	503569	0.125	0.125
v	503715	0.125	0.0
v	504019	0.125	0.25
v	504270	0.375	0.0
v	504464	0.125	0.25
v	504676	0.125	0.0
v	504901	0.125	0.0
v	505151	0.25	0.25
v	505349	0.125	0.25
v	505512	0.125	0.25
v	505620	0.25	0.25
v	505717	0.0	0.0
v	505802	0.125	0.0
v	506040	0.125	0.125
v	506225	0.125	0.0
v	506377	0.125	0.0
v	506539	0.375	0.0
v	506672	0.125	0.25
v	506827	0.0	0.0
v	506952	0.0	0.0
v	507143	0.125	0.125
v	507331	0.0	0.0
v	507485	0.125	0.25
v	507664	0.0	0.0
v	507913	0.125	0.0
v	508032	0.125	0.125
v	508645	0.125	0.25
v	508844	0.125	0.0
v	508933	0.125	0.0
v	509100	0.0	0.125
v	509228	0.0	0.0
v	509349	0.125	0.0
v	509449	0.125	0.0
v	509607	0.125	0.0
v	509857	0.125	0.0
v	509958	0.0	0.0
v	510116	0.0	0.0
v	510234	0.0	0.125
v	510364	0.0	0.0
v	510576	0.0	0.0
v	510713	0.125	0.0
v	510869	0.125	0.0
v	511040	0.375	0.0
v	511178	0.125	0.0
v	511318	0.0	0.0
v	511430	0.0	0.0
v	511636	0.0	0.0
v	511763	0.0	0.0
v	511855	0.25	0.125
v	512043	0.0	0.0
v	512186	0.25	0.375
v	512482	0.125	0.25
v	512640	0.125	0.25
v	512749	0.125	0.0
v	512877	0.5	0.0
v	513177	0.375	0.0
v	513344	0.125	0.0
v	513492	0.5	0.25
v	513757	0.0	0.0
v	513936	0.375	0.25
v	514069	0.25	0.375
v	514463	0.125	0.125
v	514730	0.125	0.0
v	514871	0.25	0.0
v	515154	0.125	0.125
v	516142	0.125	0.125
v	516294	0.125	0.125
v	516425	0.0	0.0
v	516584	0.25	0.125
v	516747	0.25	0.125
v	516932	0.125	0.25
v	517128	0.125	0.0
v	517240	0.25	0.125
v	517365	0.0	0.0
v	517529	0.0	0.0
v	517684	0.0	0.125
v	517847	0.125	0.125
v	518115	0.125	0.0
v	518288	0.125	0.125
v	518395	1.0	0.0
v	518653	0.5	0.25
v	518852	0.375	0.375
v	519056	0.0	0.0
v	519229	0.0	0.0
v	519363	0.125	0.0
v	519751	0.0	0.0
v	519854	0.5	0.0
v	520019	0.0	0.625
v	520194	0.0	0.25
v	520357	0.0	0.5
v	520602	0.125	0.0
v	520760	0.0	0.0
v	520881	0.0	0.0
v	521033	0.0	0.0
v	521185	0.125	0.0
v	521296	0.125	0.25
v	521478	0.25	0.0
v	521641	0.125	0.0
v	521748	0.0	0.0
v	521874	0.0	0.0
v	522068	0.125	0.25
v	522282	0.125	0.125
v	522441	0.125	0.0
v	522613	0.25	0.125
v	522751	0.125	0.25
v	523095	0.0	0.0
v	523304	0.25	0.25
v	523436	0.125	0.25
v	523645	0.375	0.0
v	523895	0.25	0.125
v	524083	0.0	0.0
v	524299	0.0	0.0
v	524530	0.0	0.0
v	524682	0.125	0.0
v	525027	0.0	0.125
v	525164	0.125	0.25
v	525281	0.125	0.125
v	525446	0.125	0.125
v	525674	0.0	0.0
v	525805	0.25	0.25
v	525932	0.125	0.125
v	526081	0.125	0.0
v	526229	0.0	0.0
v	526339	0.125	0.125
v	526441	0.0	0.125
v	526643	0.25	0.125
v	526749	0.125	0.25
v	526895	0.125	0.25
v	527034	0.125	0.125
v	527232	0.0	0.0
v	527367	0.25	0.125
v	527572	0.375	0.0
v	527801	0.375	0.0
v	527935	0.25	0.0
v	528115	0.125	0.125
v	528225	0.0	0.0
v	528339	0.0	0.25
v	528608	0.0	0.0
v	528836	0.125	0.25
v	528990	0.125	0.125
v	529411	0.125	0.0
v	529582	0.125	0.125
v	529759	0.125	0.0
v	530017	0.125	0.0
v	530177	0.125	0.125
v	530291	0.25	0.0
v	530442	0.0	0.0
v	530592	0.125	0.0
v	530829	0.125	0.0
v	531068	0.125	0.0
v	531163	0.375	0.0
v	531302	0.0	0.0
v	531489	0.0	0.25
v	531644	0.125	0.375
v	531769	0.0	0.0
v	531904	0.0	0.0
v	532115	0.0	0.125
v	532328	0.25	0.25
v	532429	0.25	0.25
v	532607	0.375	0.125
v	532886	0.5	0.0
v	533185	0.25	0.25
v	533403	0.125	0.0
v	533527	0.25	0.0
v	533671	0.125	0.125
v	533773	0.25	0.125
v	533897	0.25	0.125
v	534094	0.125	0.125
v	534222	0.125	0.125
v	534369	0.25	0.125
v	534545	0.0	0.0
v	534680	0.125	0.125
v	534837	0.125	0.125
v	535061	0.125	0.125
v	535148	0.0	0.125
v	535256	0.0	0.125
v	535360	0.125	0.0
v	535481	0.0	0.0
v	535570	0.0	0.0
v	535669	0.125	0.125
v	535844	0.25	0.25
v	535988	0.125	0.25
v	536143	0.25	0.125
v	536304	0.125	0.125
v	536535	0.125	0.125
v	536678	0.125	0.125
v	536807	0.0	0.0
v	536921	0.0	0.25
v	537050	0.0	0.125
v	537153	0.0	0.25
v	537316	0.375	0.375
v	537494	0.5	0.25
v	537632	0.125	0.0
v	537759	0.0	0.0
v	537892	0.0	0.0
v	538043	0.0	0.0
v	538199	0.25	0.0
v	538323	0.125	0.125
v	538454	0.125	0.0
v	538571	0.0	0.0
v	538852	0.125	0.0
v	539110	0.375	0.0
v	539338	0.125	0.0
v	539546	0.125	0.0
v	539770	0.125	0.25
v	539936	0.375	0.0
v	540101	0.125	0.125
v	540235	0.125	0.0
v	540624	0.125	0.125
v	540739	0.25	0.0
v	540946	0.25	0.125
v	541163	0.125	0.125
v	541417	0.0	0.0
v	541551	0.125	0.0
v	541746	0.25	0.0
v	541953	0.125	0.25
v	542120	0.125	0.0
v	542533	0.25	0.125
v	542668	0.125	0.125
v	542809	0.0	0.25
v	543016	0.125	0.125
v	543161	0.25	0.0
v	543287	0.5	0.125
v	543410	0.375	0.0
v	543745	0.125	0.0
v	543918	0.25	0.125
v	544011	0.125	0.125
v	544136	0.125	0.25
v	544280	0.0	0.25
v	544404	0.0	0.125
v	544549	0.25	0.125
v	544790	0.25	0.25
v	544936	0.25	0.25
v	545140	0.125	0.125
v	545292	0.125	0.125
v	545422	0.125	0.5
v	545557	0.25	0.125
v	545953	0.125	0.0
v	546080	0.0	0.0
v	546192	0.125	0.0
v	546398	0.0	0.125
v	546528	0.125	0.25
v	546609	0.25	0.0
v	546729	0.25	0.125
v	546873	0.0	0.375
v	547022	0.125	0.0
v	547221	0.125	0.0
v	547300	0.125	0.25
v	547493	0.125	0.25
v	547706	0.25	0.125
v	547802	0.0	0.125
v	547995	0.375	0.0
v	548153	0.125	0.0
v	548266	0.125	0.625
v	548479	0.125	0.25
v	548616	0.125	0.0
v	548750	0.0	1.0
v	548913	0.0	0.0
v	549063	0.125	0.125
v	549217	0.25	0.25
v	549396	0.125	0.125
v	549552	0.125	0.25
v	549771	0.375	0.0
v	549982	0.125	0.25
v	550117	0.125	0.125
v	550546	0.125	0.25
v	550823	0.0	0.0
v	551065	0.125	0.125
v	551210	0.125	0.125
v	551412	0.125	0.25
v	551611	0.0	0.0
v	551718	0.375	0.0
v	551840	0.25	0.125
v	552006	0.0	0.0
v	552138	0.125	0.25
v	552253	0.125	0.25
v	552458	0.25	0.125
v	552619	0.25	0.125
v	552815	0.0	0.25
v	553053	0.125	0.25
v	553208	0.125	0.125
v	553407	0.0	0.0
v	553616	0.0	0.0
v	553727	0.125	0.25
v	553874	0.0	0.125
v	554110	0.25	0.125
v	554298	0.0	0.375
v	554468	0.25	0.125
v	554729	0.125	0.125
v	554894	0.125	0.25
v	555084	0.125	0.0
v	555240	0.0	0.0
v	555447	0.0	0.0
v	555654	0.125	0.25
v	555780	0.0	0.0
v	556001	0.125	0.0
v	556193	0.0	0.0
v	556389	0.0	0.0
v	556593	0.125	0.125
v	556855	0.125	0.125
v	557022	0.125	0.25
v	557216	0.125	0.125
v	557404	0.125	0.125
v	557537	0.25	0.0
v	557686	0.0	0.0
v	558061	0.25	0.125
v	558219	0.125	0.25
v	558371	0.625	0.0
v	558536	0.125	0.125
v	558673	0.375	0.125
v	558963	0.125	0.125
v	559102	0.25	0.125
v	559390	0.125	0.0
v	559556	0.125	0.0
v	559754	0.125	0.25
v	559919	0.125	0.25
v	560122	0.375	0.125
v	560247	0.125	0.25
v	560391	0.125	0.25
v	560628	0.125	0.0
v	560764	0.0	0.0
v	560893	0.125	0.25
v	561090	0.0	0.0
v	561266	0.0	0.125
v	561375	0.125	0.5
v	561571	0.125	0.25
v	561714	0.125	0.0
v	561887	0.125	0.125
v	562067	0.375	0.0
v	562182	0.375	0.125
v	562303	0.125	0.125
v	562523	0.25	0.0
v	562720	0.125	0.125
v	562882	0.0	0.0
v	563100	0.125	0.0
v	563360	0.125	0.25
v	563552	0.25	0.125
v	563824	0.0	0.0
v	564151	0.0	0.0
v	564300	0.0	0.25
v	564514	0.125	0.125
v	564695	0.0	0.0
v	564857	0.125	0.0
v	565081	0.0	0.0
v	565279	0.125	0.0
v	565481	0.0	0.0
v	565592	0.125	0.125
v	565858	0.0	0.0
v	566024	0.0	0.0
v	566181	0.125	0.0
v	566322	0.25	0.25
v	566569	0.125	0.125
v	566895	0.125	0.25
v	567099	0.125	0.125
v	567291	0.0	0.0
v	567484	0.125	0.0
v	567604	0.125	0.5
v	567775	0.125	0.125
v	567971	0.25	0.0
v	568234	0.25	0.125
v	568483	0.125	0.125
v	568661	0.125	0.125
v	568879	0.0	0.25
v	569087	0.375	0.0
v	569318	0.375	0.0
v	569556	0.125	0.125
v	569741	0.125	0.0
v	569870	0.125	0.25
v	570003	0.0	0.0
v	570205	0.0	0.0
v	570383	0.125	0.125
v	570524	0.25	0.125
v	570694	0.0	0.25
v	570907	0.25	0.25
v	571061	0.125	0.0
v	571273	0.125	0.375
v	571390	0.0	0.25
v	571596	0.125	0.125
v	571738	0.125	0.25
v	571901	0.125	0.25
v	572021	0.125	0.125
v	572186	0.25	0.125
v	572362	0.0	0.25
v	572502	0.125	0.25
v	572661	0.0	0.125
v	572788	0.125	0.125
v	572940	0.0	0.125
v	573085	0.25	0.25
v	573247	0.0	0.0
v	573457	0.125	0.125
v	573571	0.125	0.0
v	573671	0.125	0.125
v	573932	0.125	0.125
v	574218	0.125	0.0
v	574341	0.125	0.5
v	574514	0.0	0.0
v	574735	0.0	0.25
v	574996	0.125	0.125
v	575169	0.125	0.125
v	575359	0.25	0.125
v	575561	0.0	0.125
v	575720	0.125	0.0
v	575970	0.125	0.0
v	576228	0.125	0.0
v	576384	0.125	0.125
v	576498	0.25	0.25
v	576684	0.0	0.0
v	576860	0.0	0.0
v	576979	0.0	0.0
v	577170	0.125	0.0
v	577330	0.125	0.0
v	577500	0.0	0.125
v	577689	0.125	0.25
v	577839	0.125	0.25
v	577998	0.125	0.125
v	578116	0.0	0.0
v	578295	0.25	0.125
v	578508	0.125	0.125
v	578733	0.5	0.0
v	578862	0.125	0.0
v	578993	0.0	0.625
v	579105	0.375	0.125
v	579367	0.125	0.0
v	579565	0.125	0.25
v	579712	0.125	0.25
v	579952	0.0	0.0
v	580142	0.0	0.0
v	580345	0.125	0.0
v	580512	0.0	0.0
v	580720	0.125	0.25
v	580865	0.125	0.125
v	581038	0.125	0.0
v	581205	0.125	0.25
v	581355	0.125	0.0
v	581509	0.125	0.125
v	581671	0.0	0.0
v	581891	0.0	0.0
v	582145	0.375	0.0
v	582318	0.25	0.25
v	582527	0.0	0.25
v	582743	0.0	0.125
v	582917	0.25	0.125
v	583064	0.0	0.5
v	583242	0.375	0.0
v	583523	0.125	0.125
v	583759	0.25	0.375
v	583905	0.25	0.125
v	583991	0.375	0.125
v	584220	0.25	0.0
v	584410	0.125	0.0
v	584604	0.0	0.125
v	584810	0.125	0.625
v	584954	0.25	0.125
v	585148	0.125	0.375
v	585298	0.0	0.0
v	585405	0.0	0.0
v	585499	0.0	0.0
v	585606	0.0	0.0
v	585705	0.0	0.0
v	585805	0.0	0.0
v	585907	0.0	0.0
v	585986	0.0	0.0
v	586073	0.0	0.0
v	586157	0.125	0.125
v	586241	0.375	0.125
v	586387	0.125	0.0
v	586461	0.125	0.125
v	586598	0.0	0.0
v	586682	0.125	0.0
v	586816	0.125	0.25
v	586973	0.125	0.125
v	587124	0.125	0.0
v	587268	0.0	0.0
v	587390	0.125	0.0
v	587522	0.25	0.125
v	587675	0.0	0.0
v	587849	0.25	0.125
v	587962	0.125	0.125
v	588084	0.125	0.5
v	588221	0.125	0.0
v	588703	0.0	0.25
v	588888	0.125	0.125
v	589309	0.25	0.25
v	589469	0.125	0.125
v	589738	0.125	0.0
v	589904	0.375	0.0
v	590241	0.125	0.25
v	590366	0.0	0.25
v	590642	0.25	0.25
v	590761	0.375	0.125
v	590924	0.25	0.125
v	591115	0.125	0.25
v	591519	0.125	0.25
v	591755	0.125	0.125
v	592037	0.125	0.125
v	592186	0.25	0.125
v	592341	0.25	0.0
v	592544	0.25	0.25
v	592702	0.25	0.125
v	592883	0.25	0.0
v	593200	0.0	0.0
v	593363	0.125	0.375
v	593522	0.125	0.0
v	593669	0.125	0.125
v	593852	0.125	0.0
v	594058	0.25	0.0
v	594337	0.125	0.0
v	594621	0.75	0.0
v	595134	0.5	0.0
v	595306	0.375	0.375
v	595505	0.0	1.0
v	595630	0.25	0.0
v	595935	0.125	0.0
v	596132	0.25	0.25
v	596342	0.125	0.0
v	596484	0.25	0.125
v	596644	0.25	0.0
v	597061	0.125	0.25
v	597216	0.125	0.125
v	597385	0.25	0.0
v	597634	0.375	0.0
v	597915	0.125	0.125
v	598278	0.125	0.125
v	598502	0.125	0.0
v	598629	0.125	0.125
v	598753	0.125	0.125
v	598954	0.25	0.0
v	599434	0.125	0.25
v	599613	0.125	0.5
v	599720	0.125	0.125
v	599835	0.0	0.5
v	599992	0.125	0.0
v	600235	0.25	0.125
v	600370	0.125	0.0
v	600724	0.25	0.0
v	600903	0.125	0.0
v	601043	0.125	0.125
v	601378	0.0	0.0
v	601581	0.0	0.0
v	601659	0.25	0.125
v	601822	0.125	0.0
v	602112	0.0	0.0
v	602255	0.25	0.0
v	602510	0.25	0.25
v	602635	0.125	0.0
v	602805	0.125	0.0
v	603179	0.125	0.25
v	603298	0.375	0.0
v	603822	0.125	0.0
v	603981	0.0	0.0
v	604094	0.0	0.0
v	604225	0.125	0.0
v	604347	0.0	0.75
v	604449	0.125	0.0
v	604576	0.125	0.0
v	604930	0.0	0.0
v	605086	0.125	0.0
v	605310	0.25	0.125
v	605498	0.0	0.25
v	605671	0.125	0.25
v	605783	0.125	0.0
v	606093	0.125	0.0
v	606335	0.0	0.0
v	606471	0.0	0.0
v	606600	0.25	0.0
v	606850	0.125	0.0
v	607000	0.125	0.0
v	607114	0.125	0.0
v	607405	0.125	0.0
v	607609	0.25	0.0
v	607780	0.5	0.0
v	608372	0.125	0.25
v	608502	0.25	0.0
v	608670	0.125	0.125
v	608808	0.375	0.125
v	608978	0.25	0.125
v	609100	0.375	0.625
v	609352	0.0	0.0
v	609506	0.5	0.125
v	609683	0.5	0.375
v	610010	0.375	0.125
v	610167	0.5	0.375
v	610374	0.0	0.25
v	610538	0.25	0.125
v	610770	0.125	0.0
v	610928	0.125	0.25
v	611055	0.25	0.0
v	611256	0.125	0.125
v	611481	0.125	0.0
v	611802	0.125	0.125
v	612042	0.25	0.0
v	612454	0.125	0.0
v	612612	0.125	0.0
v	612841	0.125	0.125
v	613018	0.125	0.0
v	613248	0.125	0.0
v	613393	0.0	0.25
v	613683	0.0	0.5
v	614057	0.0	1.0
v	614444	0.0	0.125
v	614664	0.125	0.625
v	614829	0.25	0.125
v	614999	0.5	0.0
v	615421	0.0	0.25
v	615615	0.125	0.0
v	615774	0.125	0.0
v	616153	0.125	0.625
v	616361	0.125	0.625
v	616498	0.125	0.625
v	616670	0.125	0.375
v	616857	0.375	0.125
v	617095	0.25	0.25
v	617293	0.125	0.25
v	617413	0.125	0.375
v	617605	0.0	0.125
v	617748	0.125	0.25
v	618057	0.125	0.25
v	618267	0.0	0.0
v	618451	0.125	0.0
v	618682	0.125	0.0
v	618878	0.125	0.0
v	619183	0.125	0.0
v	619503	0.125	0.125
v	619610	0.125	0.125
v	619869	0.125	0.25
v	620239	0.0	0.25
v	620379	0.0	0.25
v	620532	0.0	0.875
v	620673	0.125	0.25
v	620926	0.125	0.25
v	621058	0.375	0.125
v	621504	0.125	0.0
v	621653	0.125	0.25
v	621734	0.25	0.25
v	622204	0.0	0.5
v	622384	0.0	0.75
v	623006	0.125	0.25
v	623151	0.25	0.0
v	623656	0.0	0.0
v	623812	0.375	0.375
v	623947	0.5	0.25
v	624140	0.125	0.0
v	624263	0.125	0.0
v	624476	0.125	0.0
v	624801	0.0	0.125
v	624967	0.125	0.0
v	625119	0.0	0.0
v	625518	0.0	0.125
v	625723	0.0	0.0
v	625841	0.0	0.0
v	625963	0.125	0.0
v	626130	0.0	0.5
v	626300	0.125	0.25
v	626428	0.0	0.0
v	626768	0.0	0.0
v	626890	0.0	0.125
v	627091	0.125	0.0
v	627420	0.125	0.125
v	627520	0.125	0.125
v	627693	0.0	0.0
v	627824	0.0	0.125
v	627970	0.0	0.125
v	628125	0.5	0.0
v	628302	0.125	0.0
v	628491	0.125	0.0
v	629257	0.125	0.0
v	629492	0.0	0.25
v	629738	0.375	0.25
v	629889	0.125	0.0
v	630026	0.125	0.0
v	630223	0.125	0.25
v	630380	0.125	0.125
v	631244	0.125	0.125
v	631398	0.125	0.125
v	631591	0.375	0.125
v	631737	0.375	0.0
v	632236	0.375	0.125
v	632627	0.375	0.125
v	632931	0.0	0.0
v	633094	0.0	0.0
v	633265	0.125	0.0
v	633443	0.125	0.25
v	634090	0.375	0.125
v	634286	0.0	0.0
v	634472	0.25	0.125
v	634906	0.125	0.25
v	635523	0.125	0.125
v	635714	0.125	0.125
v	635794	0.25	0.25
v	635904	0.125	0.125
v	636061	0.25	0.125
v	636279	0.5	0.0
v	636441	0.125	0.0
v	636574	0.125	0.125
v	636888	0.0	0.0
v	637115	0.0	0.0
v	637259	0.0	0.25
v	638194	0.125	0.0
v	638585	0.125	0.125
v	638723	0.0	0.0
v	638837	0.125	0.125
v	639148	0.125	0.125
v	639331	0.125	0.125
v	639478	0.0	0.125
v	639693	0.0	0.125
v	639849	0.0	0.125
v	639998	0.125	0.125
v	640136	0.125	0.125
v	640262	0.125	0.125
v	640385	0.125	0.25
v	640650	0.125	0.125
v	640828	0.375	0.0
v	641138	0.0	0.0
v	641252	0.25	0.25
v	641532	0.0	0.25
v	641672	0.0	0.0
v	641929	0.0	0.0
v	642098	0.125	0.0
v	642357	0.125	0.125
v	642498	0.125	0.125
v	642644	0.125	0.0
v	642803	0.0	0.0
v	642980	0.0	0.125
v	643197	0.125	0.125
v	643473	0.25	0.125
v	643910	0.0	0.0
v	644066	0.0	0.125
v	644430	0.0	0.0
v	644583	0.125	0.125
v	645241	0.125	0.0
v	645415	0.0	0.125
v	645552	0.125	0.25
v	645771	0.125	0.125
v	645939	0.0	0.0
v	646135	0.125	0.125
v	646271	0.0	0.0
v	646442	0.125	0.25
v	646542	0.125	0.5
v	646738	0.0	0.125
v	646912	0.0	0.0
v	647094	0.125	0.0
v	647508	0.0	0.0
v	647629	0.0	0.0
v	647770	0.0	0.0
v	647929	0.25	0.125
